time,binding_all_after,curtail_cause,curtailed_total_mw,margin_after,residual_class,viol_L1,viol_L2,viol_L3,viol_L4,worst_corridor_pct,worst_dso_trafo_pct,worst_plant_pct,pcc_p_mw,available_total_mw
2024-01-04 14:45:00+00:00,L2:SUB_B=0.0002918,none,0.0,0.0,none,0,1,0,0,63.09259725874648,56.26893271455914,83.17216327756822,201.72003802665108,248.0915
2024-01-04 15:00:00+00:00,L2:SUB_B=0.0003584,none,0.0,0.0,none,0,1,0,0,62.543725956935425,56.27135706862195,83.19452421750644,201.928707364576,248.32299999999998
2024-01-04 15:30:00+00:00,L2:SUB_B=0.00373,none,0.0,0.0,none,0,1,0,0,56.05192086166471,56.59328638881929,83.85366098243114,142.01266022899858,248.39749999999998
2024-01-04 16:00:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,55.907122103147785,56.59330622298499,83.85387617357564,142.0149184984398,248.39999999999998
2024-01-04 16:15:00+00:00,L2:SUB_B=0.003702,none,0.0,0.0,none,0,1,0,0,56.02292224525643,56.59234634042387,83.84345389992572,141.9054314339797,248.2788
2024-01-04 16:30:00+00:00,L2:SUB_B=0.003656,none,0.0,0.0,none,0,1,0,0,56.12056360744203,56.59082644837151,83.82691739921376,141.73123797412535,248.086
2024-01-04 16:45:00+00:00,L2:SUB_B=0.003612,none,0.0,0.0,none,0,1,0,0,56.21878690992103,56.589361314039266,83.81093701720802,141.56234476275148,247.89909999999998
2024-01-04 17:00:00+00:00,L2:SUB_B=0.003463,none,0.0,0.0,none,0,1,0,0,56.215137730333645,56.58445577878067,83.75736760849651,141.03878122049312,247.31799999999998
2024-01-04 17:15:00+00:00,L2:SUB_B=0.0003159,none,0.0,0.0,none,0,1,0,0,62.02021834275233,56.269873332656886,83.18029564032322,201.79328560965052,248.173
2024-01-04 17:30:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,61.024322156927795,56.27212071808495,83.20184158413872,201.9982163168477,248.39999999999998
2024-01-04 17:45:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,59.94826901109365,56.27212071808741,83.20184158413939,201.99821631685657,248.39999999999998
2024-01-04 18:00:00+00:00,L2:SUB_B=0.0003803,none,0.0,0.0,none,0,1,0,0,58.86039524497368,56.272120718081176,83.20184158413836,201.99821631685742,248.39999999999998
2024-01-04 18:15:00+00:00,L2:SUB_B=0.003731,none,0.0,0.0,none,0,1,0,0,52.35603678136138,56.59330622297425,83.85387617357208,142.0149184984411,248.39999999999998
